Stage Name,Real Name,Group,Instagram,Profile Pic,Kpoppin Profile 
Lay,Zhang Yixing,Exo,https://www.instagram.com/zyxzjs/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Lay_Pose_laysquare.png,https://kpopping.com/profiles/artist/212-Lay
LE,Ahn Hyo Jin,EXID,https://www.instagram.com/x_xellybabyx/?hl=en,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/LE_Pose_lesquare.png,https://kpopping.com/profiles/artist/60-LE
Lee Geon,Lee Kyung-Tak,MADTOWN,https://www.instagram.com/taaaaak_lee_92/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_lee_geon.png,https://kpopping.com/profiles/artist/1054-Lee-Geon
Lee Hi,Lee Ha Yi,Hi Suhyun,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/pose_2(2).png,https://kpopping.com/profiles/artist/1181-Lee-Hi
Lee Hongki,Lee Hong-gi,FT ISLAND,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_ki(1).png,https://kpopping.com/profiles/artist/1509-Lee-Hongki
Lee Hoo,Moon Jun-Young,ZE:A,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_lee_hoo.png,https://kpopping.com/profiles/artist/1172-Lee-Hoo
Lee Hyunwoo,Lee Hyun Woo,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Lee_Hyunwoo_default_silhouette.png,https://kpopping.com/profiles/artist/3117-Lee-Hyunwoo
Lee Joon,unknown,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/lee_joon_default_silhouette.png,https://kpopping.com/profiles/artist/1225-Lee-Joon
Lee Know,Lee Min-ho,Stray Kids,https://www.instagram.com/realstraykids/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_minhoside.png,https://kpopping.com/profiles/artist/2635-Lee-Know
Lee Min Woo,unknown,Shinhwa,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_minwoo_s.png,https://kpopping.com/profiles/artist/1112-Lee-Min-Woo
Lee Seung Gi,Lee Seung Gi,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Lee_Seung_Gi_default_silhouette.png,https://kpopping.com/profiles/artist/1999-Lee-Seung-Gi
Lee Seunghyub,Lee Seunghyub,N.Flying,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_seung.png,https://kpopping.com/profiles/artist/1087-Lee-Seunghyub
Lee Soo,Jang Lee Soo,AboutU,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Jang_Lee_Soo_default_silhouette(1).png,https://kpopping.com/profiles/artist/6457-Lee-Soo
Lee Soo,Jang Lee Soo,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Jang_Lee_Soo_default_silhouette.png,https://kpopping.com/profiles/artist/6246-Lee-Soo
Leedo,Kim Geonhak,ONEUS,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_oneus_leedo_1_350.png,https://kpopping.com/profiles/artist/6058-Leedo
Leeteuk,Park Jung Soo,Super Junior,https://www.instagram.com/xxteukxx/?hl=en,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_leeteukk.png,https://kpopping.com/profiles/artist/718-Leeteuk
Lena,Kang Lena,GWSN,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_lena.png,https://kpopping.com/profiles/artist/5853-Lena
Leo,Jung Taek Woon,"VIXX, VIXX LR",https://www.instagram.com/leo_jungtw/?hl=en,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Leo_Pose_leopng.png,https://kpopping.com/profiles/artist/221-Leo
Lex,Jeon Hyungmin,Bigflo,https://www.instagram.com/lex_of_bigflo/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_lex.png,https://kpopping.com/profiles/artist/987-Lex
Lim Kim,Kim Ye Rim,,https://www.instagram.com/limkim12121/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_tumblr_npk6r5uQr31rm7fruo1_1280.png,https://kpopping.com/profiles/artist/1644-Lim-Kim
Lime,Kim Hye-rim,Hello Venus,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Lime_Pose_limesquare.png,https://kpopping.com/profiles/artist/76-Lime
Linlin,Huang Ziting,Cherry Bullet,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Linlin_default_silhouette.png,https://kpopping.com/profiles/artist/6810-Linlin
Lisa,Lalisa Manoban,BLACKPINK,https://www.instagram.com/lalalalisa_m/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_liisa.png,https://kpopping.com/profiles/artist/30-Lisa
Lizzy,Park Soo Young,"After School, Orange Caramel",https://www.instagram.com/luvlyzzy/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Lizzy_Pose_lizzy.png,https://kpopping.com/profiles/artist/83-Lizzy
Loco,Kwon Hyuk Woo,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_loco2.png,https://kpopping.com/profiles/artist/878-Loco
Loki,Kim Moo Bin,Be.A,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_loki.png,https://kpopping.com/profiles/artist/2023-Loki
Longguo,Jin Longguo,"JBJ, Longguo&Shihyun",https://www.instagram.com/catsgoesmeow_/?hl=en,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose(28).png,https://kpopping.com/profiles/artist/1185-Longguo
Lou,Kim Ho-Sung,VAV,https://www.instagram.com/lou.vav/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_lou.png,https://kpopping.com/profiles/artist/1155-Lou
Loudi,Won Ji Hoon,14U,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_loudi.png,https://kpopping.com/profiles/artist/4596-Loudi
Low,Moon Hee Jae,M.Fect,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Low_default_silhouette.png,https://kpopping.com/profiles/artist/1048-Low
Lu,Im Ha Young,NATURE,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_NATURE_Lu_Allegro_Cantabile_promo_photo.png,https://kpopping.com/profiles/artist/5409-Lu
Lua,Kim Sookyung,Weki Meki,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose(37).png,https://kpopping.com/profiles/artist/252-Lua
Lucas,Wong Yuk Hei,"NCT U, NCT",,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_LUCAS-350X400.png,https://kpopping.com/profiles/artist/3869-Lucas
Lucky,Jin Hyeon Ju,Good Day,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_lucky.png,https://kpopping.com/profiles/artist/2383-Lucky
Lucy,Noh Hyo-jung,Weki Meki,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_png2lucy.png,https://kpopping.com/profiles/artist/254-Lucy
Luda,Lee Lu Da,Cosmic Girls,https://www.instagram.com/e_lludda/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/pose_1(7).png,https://kpopping.com/profiles/artist/383-Luda
Luha,Lee Gyeong Hun,14U,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_luha.png,https://kpopping.com/profiles/artist/4593-Luha
Luna,Park Sun-young,f(x),https://www.instagram.com/hermosavidaluna/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Luna_Pose_lunasquarepng.png,https://kpopping.com/profiles/artist/39-Luna
Lyn,Lee Se-jin,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Lyn_default_silhouette.png,https://kpopping.com/profiles/artist/6375-Lyn
M.Gun,Lee Min Gun,M.Fect,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/M(1).png,https://kpopping.com/profiles/artist/1047-M-Gun
Mad Clown,Jo Dong-rim,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_mad_clown(1).png,https://kpopping.com/profiles/artist/2165-Mad-Clown
Manny,Xiao Dong Cheng,VARSITY,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_manny.png,https://kpopping.com/profiles/artist/1149-Manny
Marco,Lee Hyonggun,"H.B.Y, UNB",https://www.instagram.com/marco36000/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_marco.png,https://kpopping.com/profiles/artist/1515-Marco
Mark,Mark Lee/ Lee Min Hyung,"NCT Dream, NCT 127, NCT U, NCT",,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_mark-350x400.png,https://kpopping.com/profiles/artist/410-Mark
Mark,Mark Yi En Tuan,GOT7,https://www.instagram.com/mark_tuan/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Mark_Pose_marksquare.png,https://kpopping.com/profiles/artist/186-Mark
Maru,Lee Jae Joon,C-CLOWN,https://www.instagram.com/jjun_iii__/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Maru_default_silhouette.png,https://kpopping.com/profiles/artist/5951-Maru
May,Jeong Chae Young,NeonPunch,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_may.png,https://kpopping.com/profiles/artist/4927-May
May,unknown,Cherry Bullet,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/May_default_silhouette(1).png,https://kpopping.com/profiles/artist/6809-May
Medic Jin,Bae Yu-jin,GIRLKIND,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_tumblr_p9o2q8olRc1v9djweo1_1280.png,https://kpopping.com/profiles/artist/6219-Medic-Jin
Mei Qi,Meng Mei Qi,Cosmic Girls,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/pose_1(8).png,https://kpopping.com/profiles/artist/386-Mei-Qi
Migyo,Jeon Da Hye,,http://instagram.com/jjeonmigyo,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Migyo_default_silhouette(1).png,https://kpopping.com/profiles/artist/6226-Migyo
Mijoo,Lee Mi Ju,Lovelyz,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_Mijoo350x400.png,https://kpopping.com/profiles/artist/239-Mijoo
Milly,Kim Jaeoh,Be.A,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_milly.png,https://kpopping.com/profiles/artist/2020-Milly
Milo,Kim Minhak,Romeo,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Milo_default_silhouette.png,https://kpopping.com/profiles/artist/1094-Milo
Mimi,Jung Mi Mi,Gugudan,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_Gugudan_Mimi_Act4_Cait_Sith_official_photo.png,https://kpopping.com/profiles/artist/333-Mimi
Mimi,Kim Mihyun,Oh My Girl,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/pose_1(10).png,https://kpopping.com/profiles/artist/433-Mimi
Min,unknown,J2KC,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_min(3).png,https://kpopping.com/profiles/artist/1811-Min
Min,Lee Min Young,Miss A,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Min_Pose_minsquare.png,https://kpopping.com/profiles/artist/196-Min
Min Jae,Song Min Jae,Sonamoo,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_321.png,https://kpopping.com/profiles/artist/2049-Min-Jae
Mina,Kwon Min A,AOA,http://instagram.com/kvwowv,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Mina_Pose_minasquare.png,https://kpopping.com/profiles/artist/79-Mina
Mina,Kang Mina,"IOI, Gugudan",,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/pose_Untitled-2.png,https://kpopping.com/profiles/artist/945-Mina
Mina,Myoui Mina,Twice,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_TWICEMina350x400.png,https://kpopping.com/profiles/artist/183-Mina
Minah,Bang Minah,Girl's Day,https://www.instagram.com/bbang_93/?hl=en,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Minah_Pose_minahsquare.png,https://kpopping.com/profiles/artist/125-Minah
minchan,unknown,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/minchan_default_silhouette.png,https://kpopping.com/profiles/artist/5648-minchan
Minchan,Hong Minchan,VERIVERY,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_minchan_profile(1).png,https://kpopping.com/profiles/artist/5649-Minchan
Ming Ming,Yao Ming Ming,BLK,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_mingming.png,https://kpopping.com/profiles/artist/2284-Ming-Ming
Mingi,Song Mingi,ATEEZ,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_ateez_mingi1_350.png,https://kpopping.com/profiles/artist/5878-Mingi
Mingyu,Kim Mingyu,Seventeen,https://www.instagram.com/min9yu_k/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/pose_MG_PFP_245x260(6).png,https://kpopping.com/profiles/artist/262-Mingyu
Mingyu,unknown,Like A Movie,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Mingyu_default_silhouette(4).png,https://kpopping.com/profiles/artist/6333-Mingyu
Minhee,unknown,Stellar,https://www.instagram.com/stellar_mh_/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Minhee_Pose_minheeportarit.png,https://kpopping.com/profiles/artist/107-Minhee
Minho,Choi Minho,SHINee,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose(6).png,https://kpopping.com/profiles/artist/278-Minho
Minhwan,Choi Minhwan,FT ISLAND,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Choi_Minhwan_default_silhouette.png,https://kpopping.com/profiles/artist/2870-Minhwan
Minhyuk,Lee Min-hyuk,Monsta X,https://www.instagram.com/official_monsta_x/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_Minhyuk2.png,https://kpopping.com/profiles/artist/257-Minhyuk
Minhyuk,Kim Min Hyuk,NOIR,https://www.instagram.com/smu05227/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_noir_minhyuk1_350.png,https://kpopping.com/profiles/artist/6150-Minhyuk
Minhyuk,Kim Minhyuk,MAP6,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Minhyuk_default_silhouette(2).png,https://kpopping.com/profiles/artist/1059-Minhyuk
Minhyuk,Kim Minhyuk,D-CRUNCH,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Minhyuk_default_silhouette(3).png,https://kpopping.com/profiles/artist/5197-Minhyuk
Minhyuk,Lee Min Hyuk,BTOB,https://www.instagram.com/hutazone/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_2F919E20-4F24-4C19-BA39-F40E4D71ABE4.png,https://kpopping.com/profiles/artist/409-Minhyuk
Minhyun,Hwang Minhyun,"Wanna One, NU'EST",https://www.instagram.com/optimushwang/?hl=en,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose(3).png,https://kpopping.com/profiles/artist/526-Minhyun
Minjae,Jo Minjae,SPECTRUM,https://www.instagram.com/minnnnn_jae/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_spectrum_minjae_1_350.png,https://kpopping.com/profiles/artist/6082-Minjae
Minji,Kim Min Ji,Busters,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_minji.png,https://kpopping.com/profiles/artist/3253-Minji
Minju,Jeon Min-ju,"The Ark, KHAN",https://www.instagram.com/jeonminju94/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_minju.png,https://kpopping.com/profiles/artist/4105-Minju
Minju,Kim Minju,IZ*ONE,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_izone_minju2_350.png,https://kpopping.com/profiles/artist/5791-Minju
Minju,Guk Min Ju,A.KOR,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_minju__a_kor__how_we_do_render_by_xcherry0ntop-d8wex20.png,https://kpopping.com/profiles/artist/956-Minju
Minju,Kang Minju,GWSN,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_GWSN_minju1_350.png,https://kpopping.com/profiles/artist/5851-Minju
Minjung,Cha Min Jung,Busters,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_minjung.png,https://kpopping.com/profiles/artist/3256-Minjung
Minkee,Jun Minkee,N.Sonic,https://www.instagram.com/realminkee/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_minkee(1).png,https://kpopping.com/profiles/artist/1877-Minkee
Minkyung,Kang Min Kyung,Davichi,https://www.instagram.com/iammingki/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_asdfq.png,https://kpopping.com/profiles/artist/1188-Minkyung
Minnie,Minnie Nicha Yontararak,(G)I-DLE,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_minnie.png,https://kpopping.com/profiles/artist/2999-Minnie
Mino,Jeon Minho,,https://www.instagram.com/naismino/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_mino.png,https://kpopping.com/profiles/artist/1672-Mino
Mino,Song Min-ho,Winner,http://instagram.com/realllllmino,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Mino_Pose_mino.png,https://kpopping.com/profiles/artist/231-Mino
Minpyo,Gook Minpyo,B.I.G,https://www.instagram.com/good_minpyo/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Gook_Minpyo_default_silhouette.png,https://kpopping.com/profiles/artist/1435-Minpyo
Minsu,Kim Minsu,Boys Republic,https://www.instagram.com/ejrtjsdl12/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_minsu.png,https://kpopping.com/profiles/artist/1003-Minsu
Minsung,Kim Minhwi,Romeo,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Minsung_default_silhouette.png,https://kpopping.com/profiles/artist/1095-Minsung
Minwoo,No Min Woo,Boyfriend,https://www.instagram.com/boyminwoo_/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_minwoo(1).png,https://kpopping.com/profiles/artist/523-Minwoo
Minwoo,Ha Min-Woo,ZE:A,https://www.instagram.com/minwoo1482/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_minwoo_zea.png,https://kpopping.com/profiles/artist/1178-Minwoo
Minwoo,Seo Minwoo,100%,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Minwoo_default_silhouette(3).png,https://kpopping.com/profiles/artist/502-Minwoo
Minyoung,Kim Min-young,Brave Girls,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_minyoung.png,https://kpopping.com/profiles/artist/417-Minyoung
Minzy,Gong Minji,2NE1,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Minzy_Pose_minzysquare.png,https://kpopping.com/profiles/artist/66-Minzy
